func_provider,func_mem,file_size,src_provider,dest_provider,same_region,upload_time,download_time
gcp,2048,10KB,gcp,gcp,False,0.215,0.167
gcp,2048,10KB,aws,aws,False,0.81,0.775
gcp,2048,10KB,gcp,gcp,False,0.212,0.178
gcp,2048,10KB,aws,aws,False,0.789,0.618
gcp,2048,10KB,gcp,gcp,False,0.223,1.068
gcp,2048,10KB,aws,aws,False,0.827,0.677
gcp,2048,10KB,gcp,gcp,False,0.213,0.178
gcp,2048,10KB,aws,aws,False,0.813,0.654
gcp,2048,10KB,gcp,gcp,False,0.22,0.875
aws,256,10MB,aws,aws,False,5.781,22.92
aws,256,10MB,gcp,gcp,False,2.983,2.717
aws,256,10MB,aws,aws,False,3.334,3.303
aws,256,10MB,gcp,gcp,False,2.295,2.882
aws,256,10MB,aws,aws,False,3.199,3.476
aws,256,10MB,gcp,gcp,False,2.635,2.04
aws,256,10MB,aws,aws,False,3.075,3.499
aws,256,10MB,gcp,gcp,False,1.315,1.767
aws,256,10MB,aws,aws,False,2.871,3.374
aws,256,10MB,gcp,gcp,False,1.349,2.51
aws,256,10MB,aws,aws,False,2.79,3.381
aws,256,10MB,gcp,gcp,False,2.725,2.04
aws,256,10MB,aws,aws,False,2.848,4.179
aws,256,10MB,gcp,gcp,False,1.325,2.006
aws,256,10MB,aws,aws,False,2.814,4.109
aws,256,10MB,gcp,gcp,False,1.276,1.812
aws,256,10MB,aws,aws,False,2.831,3.26
aws,256,10MB,gcp,gcp,False,1.604,1.67
aws,256,10MB,aws,aws,False,3.235,3.123
aws,256,10MB,gcp,gcp,False,1.282,1.833
aws,256,10MB,aws,aws,False,3.281,3.236
aws,256,10MB,gcp,gcp,False,1.544,1.714
aws,256,10MB,aws,aws,False,2.864,3.172
aws,256,10MB,gcp,gcp,False,1.266,1.831
aws,256,10MB,aws,aws,False,2.976,3.747
aws,256,10MB,gcp,gcp,False,1.74,1.828
aws,256,10MB,aws,aws,False,3.115,3.604
aws,256,10MB,gcp,gcp,False,1.25,1.845
aws,256,10MB,aws,aws,False,2.917,3.237
aws,256,10MB,gcp,gcp,False,1.471,1.731
aws,512,10MB,aws,aws,False,3.838,7.841
aws,512,10MB,gcp,gcp,False,1.155,1.845
aws,512,10MB,aws,aws,False,2.736,2.775
aws,512,10MB,gcp,gcp,False,1.167,2.312
aws,512,10MB,aws,aws,False,2.714,2.742
aws,512,10MB,gcp,gcp,False,1.382,2.404
aws,512,10MB,aws,aws,False,2.756,2.74
aws,512,10MB,gcp,gcp,False,0.838,2.366
aws,512,10MB,aws,aws,False,2.812,2.64
aws,512,10MB,gcp,gcp,False,0.857,1.737
aws,512,10MB,aws,aws,False,2.645,3.01
aws,512,10MB,gcp,gcp,False,1.023,2.25
aws,512,10MB,aws,aws,False,2.992,2.895
aws,512,10MB,gcp,gcp,False,0.875,1.687
aws,512,10MB,aws,aws,False,2.646,2.69
aws,512,10MB,gcp,gcp,False,0.792,1.689
aws,512,10MB,aws,aws,False,2.824,2.535
aws,512,10MB,gcp,gcp,False,0.872,1.687
aws,512,10MB,aws,aws,False,2.63,2.657
aws,512,10MB,gcp,gcp,False,0.862,1.672
aws,512,10MB,aws,aws,False,2.833,3.041
aws,512,10MB,gcp,gcp,False,0.816,1.64
aws,512,10MB,aws,aws,False,10.169,2.916
aws,512,10MB,gcp,gcp,False,0.876,2.224
aws,512,10MB,aws,aws,False,2.7,3.058
aws,512,10MB,gcp,gcp,False,0.855,1.645
aws,512,10MB,aws,aws,False,2.771,2.892
aws,512,10MB,gcp,gcp,False,0.836,1.691
aws,512,10MB,aws,aws,False,2.632,2.658
aws,512,10MB,gcp,gcp,False,0.856,1.687
aws,1024,10MB,aws,aws,False,3.168,5.023
aws,1024,10MB,gcp,gcp,False,0.983,2.208
aws,1024,10MB,aws,aws,False,2.669,2.326
aws,1024,10MB,gcp,gcp,False,0.737,1.623
aws,1024,10MB,aws,aws,False,2.626,2.46
aws,1024,10MB,gcp,gcp,False,0.801,1.614
aws,1024,10MB,aws,aws,False,2.804,2.448
aws,1024,10MB,gcp,gcp,False,0.681,1.661
aws,1024,10MB,aws,aws,False,2.804,2.464
aws,1024,10MB,gcp,gcp,False,0.705,1.615
aws,1024,10MB,aws,aws,False,2.635,2.766
aws,1024,10MB,gcp,gcp,False,0.751,1.589
aws,1024,10MB,aws,aws,False,2.628,2.684
aws,1024,10MB,gcp,gcp,False,0.669,2.313
aws,1024,10MB,aws,aws,False,2.835,2.787
aws,1024,10MB,gcp,gcp,False,0.709,1.567
aws,1024,10MB,aws,aws,False,2.67,2.692
aws,1024,10MB,gcp,gcp,False,0.708,1.623
aws,1024,10MB,aws,aws,False,2.584,2.75
aws,1024,10MB,gcp,gcp,False,0.72,2.121
aws,1024,10MB,aws,aws,False,2.786,2.8
aws,1024,10MB,gcp,gcp,False,0.73,2.341
aws,1024,10MB,aws,aws,False,2.631,2.792
aws,1024,10MB,gcp,gcp,False,0.707,2.244
aws,1024,10MB,aws,aws,False,2.601,2.717
aws,1024,10MB,gcp,gcp,False,0.704,1.582
aws,1024,10MB,aws,aws,False,2.907,2.695
aws,1024,10MB,gcp,gcp,False,0.705,1.566
aws,1024,10MB,aws,aws,False,2.605,2.71
aws,1024,10MB,gcp,gcp,False,0.694,1.651
aws,2048,10MB,aws,aws,False,2.749,3.484
aws,2048,10MB,gcp,gcp,False,0.73,2.206
aws,2048,10MB,aws,aws,False,2.614,2.414
aws,2048,10MB,gcp,gcp,False,0.721,1.569
aws,2048,10MB,aws,aws,False,2.636,2.395
aws,2048,10MB,gcp,gcp,False,0.668,2.252
aws,2048,10MB,aws,aws,False,2.611,2.362
aws,2048,10MB,gcp,gcp,False,0.699,1.565
aws,2048,10MB,aws,aws,False,2.596,2.336
aws,2048,10MB,gcp,gcp,False,0.655,1.569
aws,2048,10MB,aws,aws,False,2.604,2.746
aws,2048,10MB,gcp,gcp,False,0.699,1.566
aws,2048,10MB,aws,aws,False,2.66,2.722
aws,2048,10MB,gcp,gcp,False,0.686,1.57
aws,2048,10MB,aws,aws,False,2.614,2.73
aws,2048,10MB,gcp,gcp,False,0.687,1.56
aws,2048,10MB,aws,aws,False,2.627,2.368
aws,2048,10MB,gcp,gcp,False,0.702,1.567
aws,2048,10MB,aws,aws,False,3.113,2.239
aws,2048,10MB,gcp,gcp,False,0.674,1.56
aws,2048,10MB,aws,aws,False,8.13,2.734
aws,2048,10MB,gcp,gcp,False,0.686,1.589
aws,2048,10MB,aws,aws,False,2.613,2.757
aws,2048,10MB,gcp,gcp,False,0.671,1.59
aws,2048,10MB,aws,aws,False,2.951,2.367
aws,2048,10MB,gcp,gcp,False,0.662,1.571
aws,2048,10MB,aws,aws,False,5.109,2.366
aws,2048,10MB,gcp,gcp,False,0.681,1.583
aws,2048,10MB,aws,aws,False,2.947,2.393
aws,2048,10MB,gcp,gcp,False,0.676,2.261
gcp,256,10MB,aws,aws,False,2.433,13.838
gcp,256,10MB,gcp,gcp,False,3.081,3.004
gcp,256,10MB,aws,aws,False,10.853,13.697
gcp,256,10MB,gcp,gcp,False,1.631,2.958
gcp,256,10MB,aws,aws,False,2.704,13.847
gcp,256,10MB,gcp,gcp,False,1.476,2.663
gcp,256,10MB,aws,aws,False,2.734,13.374
gcp,256,10MB,gcp,gcp,False,1.818,2.066
gcp,256,10MB,aws,aws,False,3.018,13.597
gcp,256,10MB,gcp,gcp,False,1.572,3.008
gcp,256,10MB,aws,aws,False,2.611,13.31
gcp,256,10MB,gcp,gcp,False,1.27,2.218
gcp,256,10MB,aws,aws,False,2.583,13.138
gcp,256,10MB,gcp,gcp,False,1.175,2.068
gcp,256,10MB,aws,aws,False,2.513,13.115
gcp,256,10MB,gcp,gcp,False,1.178,2.156
gcp,256,10MB,aws,aws,False,2.905,13.289
gcp,256,10MB,gcp,gcp,False,1.309,2.263
gcp,256,0,unknown,unknown,False,0,0
gcp,256,10MB,gcp,gcp,False,0.832,1.611
gcp,256,10MB,aws,aws,False,4.392,16.91
gcp,256,10MB,gcp,gcp,False,2.324,3.146
gcp,256,10MB,aws,aws,False,3.502,13.722
gcp,256,10MB,gcp,gcp,False,1.565,2.74
gcp,256,10MB,aws,aws,False,3.262,13.599
gcp,256,10MB,gcp,gcp,False,1.608,2.458
gcp,256,10MB,aws,aws,False,2.733,13.432
gcp,256,10MB,gcp,gcp,False,1.955,2.439
gcp,256,10MB,aws,aws,False,2.842,13.721
gcp,256,10MB,gcp,gcp,False,1.169,2.337
gcp,512,10MB,aws,aws,False,2.316,13.693
gcp,512,10MB,gcp,gcp,False,1.419,2.195
gcp,512,10MB,aws,aws,False,2.863,19.564
gcp,512,10MB,gcp,gcp,False,1.072,2.736
gcp,512,10MB,aws,aws,False,2.297,13.12
gcp,512,10MB,gcp,gcp,False,0.947,2.514
gcp,512,10MB,aws,aws,False,2.327,13.353
gcp,512,10MB,gcp,gcp,False,0.952,1.828
gcp,512,10MB,aws,aws,False,2.765,13.345
gcp,512,10MB,gcp,gcp,False,1.064,1.851
gcp,512,10MB,aws,aws,False,2.292,13.161
gcp,512,10MB,gcp,gcp,False,0.79,1.84
gcp,512,10MB,aws,aws,False,2.354,13.864
gcp,512,10MB,gcp,gcp,False,0.783,1.829
gcp,512,10MB,aws,aws,False,2.331,13.173
gcp,512,10MB,gcp,gcp,False,0.969,1.649
gcp,512,10MB,aws,aws,False,2.328,13.241
gcp,512,10MB,gcp,gcp,False,0.765,1.84
gcp,512,10MB,aws,aws,False,2.347,13.203
gcp,512,10MB,gcp,gcp,False,0.95,1.667
gcp,512,10MB,aws,aws,False,2.316,13.27
gcp,512,10MB,gcp,gcp,False,0.767,1.836
gcp,512,10MB,aws,aws,False,2.248,13.319
gcp,512,10MB,gcp,gcp,False,1.509,1.777
gcp,512,10MB,aws,aws,False,2.261,13.199
gcp,512,10MB,gcp,gcp,False,0.663,1.838
gcp,512,10MB,aws,aws,False,2.28,13.132
gcp,512,10MB,gcp,gcp,False,1.18,1.656
gcp,512,10MB,aws,aws,False,2.375,13.195
gcp,512,10MB,gcp,gcp,False,0.767,1.849
gcp,1024,10MB,aws,aws,False,2.275,13.596
gcp,1024,10MB,gcp,gcp,False,0.948,1.636
gcp,1024,10MB,aws,aws,False,2.338,13.153
gcp,1024,10MB,gcp,gcp,False,0.847,1.752
gcp,1024,10MB,aws,aws,False,2.229,13.178
gcp,1024,10MB,gcp,gcp,False,0.743,1.586
gcp,1024,10MB,aws,aws,False,2.243,13.177
gcp,1024,10MB,gcp,gcp,False,0.716,1.602
gcp,1024,10MB,aws,aws,False,2.229,13.136
gcp,1024,10MB,gcp,gcp,False,0.775,1.608
gcp,1024,10MB,aws,aws,False,2.258,13.125
gcp,1024,10MB,gcp,gcp,False,0.667,2.032
gcp,1024,10MB,aws,aws,False,2.272,13.109
gcp,1024,10MB,gcp,gcp,False,0.719,1.602
gcp,1024,10MB,aws,aws,False,2.31,13.183
gcp,1024,10MB,gcp,gcp,False,0.752,1.586
gcp,1024,10MB,aws,aws,False,2.408,13.15
gcp,1024,10MB,gcp,gcp,False,0.7,1.599
gcp,1024,10MB,aws,aws,False,2.324,13.194
gcp,1024,10MB,gcp,gcp,False,0.665,1.601
gcp,1024,10MB,aws,aws,False,2.364,13.175
gcp,1024,10MB,gcp,gcp,False,0.695,1.585
gcp,1024,10MB,aws,aws,False,2.273,13.133
gcp,1024,10MB,gcp,gcp,False,0.72,1.661
gcp,1024,10MB,aws,aws,False,2.252,13.112
gcp,1024,10MB,gcp,gcp,False,0.708,1.614
gcp,1024,10MB,aws,aws,False,2.256,13.689
gcp,1024,10MB,gcp,gcp,False,0.685,1.592
gcp,1024,10MB,aws,aws,False,2.383,13.136
gcp,1024,10MB,gcp,gcp,False,0.697,1.584
gcp,2048,10MB,aws,aws,False,2.383,13.584
gcp,2048,10MB,gcp,gcp,False,0.735,1.605
gcp,2048,10MB,aws,aws,False,2.274,17.761
gcp,2048,10MB,gcp,gcp,False,0.7,1.656
gcp,2048,10MB,aws,aws,False,2.244,15.974
gcp,2048,10MB,gcp,gcp,False,0.692,1.6
gcp,2048,10MB,aws,aws,False,5.849,13.212
gcp,2048,10MB,gcp,gcp,False,1.432,1.586
gcp,2048,10MB,aws,aws,False,2.305,13.125
gcp,2048,10MB,gcp,gcp,False,0.775,1.598
gcp,2048,10MB,aws,aws,False,2.246,13.071
gcp,2048,10MB,gcp,gcp,False,0.779,1.596
gcp,2048,10MB,aws,aws,False,2.37,13.128
gcp,2048,10MB,gcp,gcp,False,0.675,2.158
gcp,2048,10MB,aws,aws,False,2.236,13.154
gcp,2048,10MB,gcp,gcp,False,0.665,1.596
gcp,2048,10MB,aws,aws,False,2.267,13.082
gcp,2048,10MB,gcp,gcp,False,0.67,1.602
gcp,2048,10MB,aws,aws,False,2.237,13.166
gcp,2048,10MB,gcp,gcp,False,0.667,1.587
gcp,2048,10MB,aws,aws,False,2.313,13.14
gcp,2048,10MB,gcp,gcp,False,0.663,1.6
gcp,2048,10MB,aws,aws,False,2.302,13.167
gcp,2048,10MB,gcp,gcp,False,0.69,1.592
gcp,2048,10MB,aws,aws,False,2.271,15.477
gcp,2048,10MB,gcp,gcp,False,0.684,1.605
gcp,2048,10MB,aws,aws,False,2.294,13.146
gcp,2048,10MB,gcp,gcp,False,0.651,1.592
gcp,2048,10MB,aws,aws,False,2.679,13.113
gcp,2048,10MB,gcp,gcp,False,0.664,1.602
aws,256,100KB,aws,aws,False,4.219,10.96
aws,256,100KB,gcp,gcp,False,0.731,0.731
aws,256,100KB,aws,aws,False,1.464,1.166
aws,256,100KB,gcp,gcp,False,0.545,0.506
aws,256,100KB,aws,aws,False,1.485,1.211
aws,256,100KB,gcp,gcp,False,0.294,1.193
aws,256,100KB,aws,aws,False,1.515,1.278
aws,256,100KB,gcp,gcp,False,0.3,0.549
aws,256,100KB,aws,aws,False,1.581,1.165
aws,256,100KB,gcp,gcp,False,0.557,0.505
aws,256,100KB,aws,aws,False,1.483,1.122
aws,256,100KB,gcp,gcp,False,0.34,1.179
aws,256,100KB,aws,aws,False,1.52,1.172
aws,256,100KB,gcp,gcp,False,0.271,1.201
aws,256,100KB,aws,aws,False,1.421,1.083
aws,256,100KB,gcp,gcp,False,0.559,0.508
aws,256,100KB,aws,aws,False,1.499,1.078
aws,256,100KB,gcp,gcp,False,0.559,0.506
aws,256,100KB,aws,aws,False,1.452,1.064
aws,256,100KB,gcp,gcp,False,0.556,0.514
aws,256,100KB,aws,aws,False,1.444,1.107
aws,256,100KB,gcp,gcp,False,0.532,0.505
aws,256,100KB,aws,aws,False,1.493,1.177
aws,256,100KB,gcp,gcp,False,0.254,1.194
aws,256,100KB,aws,aws,False,1.503,1.152
aws,256,100KB,gcp,gcp,False,0.483,0.57
aws,256,100KB,aws,aws,False,1.456,1.104
aws,256,100KB,gcp,gcp,False,0.336,1.053
aws,256,100KB,aws,aws,False,1.416,1.057
aws,256,100KB,gcp,gcp,False,0.552,0.504
aws,512,100KB,aws,aws,False,2.163,5.959
aws,512,100KB,gcp,gcp,False,0.425,1.065
aws,512,100KB,aws,aws,False,1.469,1.111
aws,512,100KB,gcp,gcp,False,0.272,1.055
aws,512,100KB,aws,aws,False,1.455,1.071
aws,512,100KB,gcp,gcp,False,0.554,0.507
aws,512,100KB,aws,aws,False,1.433,1.118
aws,512,100KB,gcp,gcp,False,0.242,1.196
aws,512,100KB,aws,aws,False,1.439,1.111
aws,512,100KB,gcp,gcp,False,0.373,0.686
aws,512,100KB,aws,aws,False,1.415,1.042
aws,512,100KB,gcp,gcp,False,0.23,0.506
aws,512,100KB,aws,aws,False,1.429,1.046
aws,512,100KB,gcp,gcp,False,0.558,0.505
aws,512,100KB,aws,aws,False,1.392,1.04
aws,512,100KB,gcp,gcp,False,0.24,1.201
aws,512,100KB,aws,aws,False,1.466,1.05
aws,512,100KB,gcp,gcp,False,0.55,0.512
aws,512,100KB,aws,aws,False,1.392,1.041
aws,512,100KB,gcp,gcp,False,0.23,1.198
aws,512,100KB,aws,aws,False,1.383,1.043
aws,512,100KB,gcp,gcp,False,0.241,1.202
aws,512,100KB,aws,aws,False,1.397,1.061
aws,512,100KB,gcp,gcp,False,0.542,0.507
aws,512,100KB,aws,aws,False,1.43,1.215
aws,512,100KB,gcp,gcp,False,0.224,1.197
aws,512,100KB,aws,aws,False,1.462,1.046
aws,512,100KB,gcp,gcp,False,0.231,1.197
aws,512,100KB,aws,aws,False,1.389,1.031
aws,512,100KB,gcp,gcp,False,0.223,1.19
aws,1024,100KB,aws,aws,False,1.621,3.172
aws,1024,100KB,gcp,gcp,False,0.291,1.002
aws,1024,100KB,aws,aws,False,1.393,1.063
aws,1024,100KB,gcp,gcp,False,0.553,0.507
aws,1024,100KB,aws,aws,False,1.393,1.051
aws,1024,100KB,gcp,gcp,False,0.551,0.504
aws,1024,100KB,aws,aws,False,1.386,1.018
aws,1024,100KB,gcp,gcp,False,0.539,0.512
aws,1024,100KB,aws,aws,False,1.407,1.039
aws,1024,100KB,gcp,gcp,False,0.224,1.201
aws,1024,100KB,aws,aws,False,1.397,1.046
aws,1024,100KB,gcp,gcp,False,0.557,0.504
aws,1024,100KB,aws,aws,False,1.379,1.025
aws,1024,100KB,gcp,gcp,False,0.362,0.505
aws,1024,100KB,aws,aws,False,1.408,1.045
aws,1024,100KB,gcp,gcp,False,0.561,0.502
aws,1024,100KB,aws,aws,False,1.402,1.045
aws,1024,100KB,gcp,gcp,False,0.557,0.509
aws,1024,100KB,aws,aws,False,1.396,1.046
aws,1024,100KB,gcp,gcp,False,0.227,1.199
aws,1024,100KB,aws,aws,False,1.392,1.029
aws,1024,100KB,gcp,gcp,False,0.556,0.506
aws,1024,100KB,aws,aws,False,1.397,1.046
aws,1024,100KB,gcp,gcp,False,0.221,1.201
aws,1024,100KB,aws,aws,False,1.401,1.028
aws,1024,100KB,gcp,gcp,False,0.554,0.509
aws,1024,100KB,aws,aws,False,1.403,1.027
aws,1024,100KB,gcp,gcp,False,0.363,0.512
aws,1024,100KB,aws,aws,False,1.422,1.039
aws,1024,100KB,gcp,gcp,False,0.558,0.507
aws,2048,100KB,aws,aws,False,1.543,1.944
aws,2048,100KB,gcp,gcp,False,0.546,0.511
aws,2048,100KB,aws,aws,False,1.409,1.038
aws,2048,100KB,gcp,gcp,False,0.229,0.504
aws,2048,100KB,aws,aws,False,1.393,1.052
aws,2048,100KB,gcp,gcp,False,0.549,0.507
aws,2048,100KB,aws,aws,False,1.413,1.058
aws,2048,100KB,gcp,gcp,False,0.552,0.504
aws,2048,100KB,aws,aws,False,1.403,1.059
aws,2048,100KB,gcp,gcp,False,0.22,1.373
aws,2048,100KB,aws,aws,False,1.408,1.043
aws,2048,100KB,gcp,gcp,False,0.556,0.505
aws,2048,100KB,aws,aws,False,1.431,1.039
aws,2048,100KB,gcp,gcp,False,0.523,0.528
aws,2048,100KB,aws,aws,False,1.385,1.041
aws,2048,100KB,gcp,gcp,False,0.546,0.504
aws,2048,100KB,aws,aws,False,1.409,1.051
aws,2048,100KB,gcp,gcp,False,0.55,0.507
aws,2048,100KB,aws,aws,False,1.432,1.045
aws,2048,100KB,gcp,gcp,False,0.217,1.198
aws,2048,100KB,aws,aws,False,1.389,1.043
aws,2048,100KB,gcp,gcp,False,0.218,1.2
aws,2048,100KB,aws,aws,False,1.387,1.054
aws,2048,100KB,gcp,gcp,False,0.228,1.197
aws,2048,100KB,aws,aws,False,1.4,1.039
aws,2048,100KB,gcp,gcp,False,0.554,0.503
aws,2048,100KB,aws,aws,False,1.397,1.044
aws,2048,100KB,gcp,gcp,False,0.226,1.196
aws,2048,100KB,aws,aws,False,1.393,1.04
aws,2048,100KB,gcp,gcp,False,0.544,0.505
gcp,256,100KB,aws,aws,False,1.709,5.505
gcp,256,100KB,gcp,gcp,False,0.953,0.53
gcp,256,100KB,aws,aws,False,1.102,1.675
gcp,256,100KB,gcp,gcp,False,0.299,1.215
gcp,256,100KB,aws,aws,False,1.34,1.697
gcp,256,100KB,gcp,gcp,False,0.567,0.509
gcp,256,100KB,aws,aws,False,1.107,1.576
gcp,256,100KB,gcp,gcp,False,0.56,0.511
gcp,256,100KB,aws,aws,False,1.108,1.535
gcp,256,100KB,gcp,gcp,False,0.557,0.517
gcp,256,100KB,aws,aws,False,1.088,1.519
gcp,256,100KB,gcp,gcp,False,0.214,1.222
gcp,256,100KB,aws,aws,False,1.105,1.519
gcp,256,100KB,gcp,gcp,False,0.277,0.52
gcp,256,100KB,aws,aws,False,1.139,1.531
gcp,256,100KB,gcp,gcp,False,0.264,0.643
gcp,256,100KB,aws,aws,False,1.102,1.596
gcp,256,100KB,gcp,gcp,False,0.296,1.221
gcp,256,100KB,aws,aws,False,1.496,1.757
gcp,256,100KB,gcp,gcp,False,0.396,1.199
gcp,256,100KB,aws,aws,False,1.095,1.513
gcp,256,100KB,gcp,gcp,False,0.223,1.201
gcp,256,100KB,aws,aws,False,1.109,1.512
gcp,256,100KB,gcp,gcp,False,0.575,0.53
gcp,256,100KB,aws,aws,False,1.082,1.62
gcp,256,100KB,gcp,gcp,False,0.597,0.531
gcp,256,100KB,aws,aws,False,1.097,1.528
gcp,256,100KB,gcp,gcp,False,0.236,0.525
gcp,256,100KB,aws,aws,False,1.095,1.524
gcp,256,100KB,gcp,gcp,False,0.213,0.52
gcp,512,100KB,aws,aws,False,1.194,2.122
gcp,512,100KB,gcp,gcp,False,0.669,0.621
gcp,512,100KB,aws,aws,False,1.107,1.533
gcp,512,100KB,gcp,gcp,False,0.284,1.24
gcp,512,100KB,aws,aws,False,1.127,1.526
gcp,512,100KB,gcp,gcp,False,0.304,1.212
gcp,512,100KB,aws,aws,False,1.116,1.535
gcp,512,100KB,gcp,gcp,False,0.226,1.203
gcp,512,100KB,aws,aws,False,1.103,1.405
gcp,512,100KB,gcp,gcp,False,0.228,1.221
gcp,512,100KB,aws,aws,False,1.109,1.409
gcp,512,100KB,gcp,gcp,False,0.222,1.24
gcp,512,100KB,aws,aws,False,1.108,1.873
gcp,512,100KB,gcp,gcp,False,0.219,1.219
gcp,512,100KB,aws,aws,False,1.095,1.944
gcp,512,100KB,gcp,gcp,False,0.563,0.518
gcp,512,100KB,aws,aws,False,1.133,1.526
gcp,512,100KB,gcp,gcp,False,0.219,1.226
gcp,512,100KB,aws,aws,False,1.148,1.571
gcp,512,100KB,gcp,gcp,False,0.556,0.519
gcp,512,100KB,aws,aws,False,1.1,1.513
gcp,512,100KB,gcp,gcp,False,0.221,1.227
gcp,512,100KB,aws,aws,False,1.105,1.516
gcp,512,100KB,gcp,gcp,False,0.56,0.521
gcp,512,100KB,aws,aws,False,1.085,1.51
gcp,512,100KB,gcp,gcp,False,0.217,1.226
gcp,512,100KB,aws,aws,False,1.099,1.553
gcp,512,100KB,gcp,gcp,False,0.27,1.22
gcp,512,100KB,aws,aws,False,1.082,1.529
gcp,512,100KB,gcp,gcp,False,0.213,1.226
gcp,1024,100KB,aws,aws,False,1.162,1.95
gcp,1024,100KB,gcp,gcp,False,0.591,0.518
gcp,1024,100KB,aws,aws,False,1.112,1.379
gcp,1024,100KB,gcp,gcp,False,0.227,1.216
gcp,1024,100KB,aws,aws,False,1.101,1.512
gcp,1024,100KB,gcp,gcp,False,0.23,1.218
gcp,1024,100KB,aws,aws,False,1.104,1.548
gcp,1024,100KB,gcp,gcp,False,0.557,0.512
gcp,1024,100KB,aws,aws,False,1.13,1.495
gcp,1024,100KB,gcp,gcp,False,1.094,0.51
gcp,1024,100KB,aws,aws,False,1.109,1.504
gcp,1024,100KB,gcp,gcp,False,0.235,1.217
gcp,1024,100KB,aws,aws,False,1.104,1.518
gcp,1024,100KB,gcp,gcp,False,0.227,1.214
gcp,1024,100KB,aws,aws,False,1.1,1.523
gcp,1024,100KB,gcp,gcp,False,0.226,1.217
gcp,1024,100KB,aws,aws,False,1.148,1.52
gcp,1024,100KB,gcp,gcp,False,0.218,0.509
gcp,1024,100KB,aws,aws,False,1.103,1.517
gcp,1024,100KB,gcp,gcp,False,0.288,0.786
gcp,1024,100KB,aws,aws,False,1.14,1.491
gcp,1024,100KB,gcp,gcp,False,0.22,0.522
gcp,1024,100KB,aws,aws,False,1.124,1.522
gcp,1024,100KB,gcp,gcp,False,0.221,0.643
gcp,1024,100KB,aws,aws,False,1.252,1.866
gcp,1024,100KB,gcp,gcp,False,0.215,0.525
gcp,1024,100KB,aws,aws,False,1.089,1.512
gcp,1024,100KB,gcp,gcp,False,0.219,1.214
gcp,1024,100KB,aws,aws,False,1.161,1.877
gcp,1024,100KB,gcp,gcp,False,0.546,0.53
gcp,2048,100KB,aws,aws,False,1.174,2.183
gcp,2048,100KB,gcp,gcp,False,0.563,0.513
gcp,2048,100KB,aws,aws,False,1.112,1.536
gcp,2048,100KB,gcp,gcp,False,0.222,1.22
gcp,2048,100KB,aws,aws,False,1.097,1.536
gcp,2048,100KB,gcp,gcp,False,0.254,1.201
gcp,2048,100KB,aws,aws,False,1.129,1.888
gcp,2048,100KB,gcp,gcp,False,0.215,0.522
gcp,2048,100KB,aws,aws,False,1.094,1.53
gcp,2048,100KB,gcp,gcp,False,0.548,0.522
gcp,2048,100KB,aws,aws,False,1.1,1.526
gcp,2048,100KB,gcp,gcp,False,0.215,1.217
gcp,2048,100KB,aws,aws,False,1.108,1.502
gcp,2048,100KB,gcp,gcp,False,0.216,1.222
gcp,2048,100KB,aws,aws,False,1.141,1.877
gcp,2048,100KB,gcp,gcp,False,0.563,0.519
gcp,2048,100KB,aws,aws,False,1.097,1.8
gcp,2048,100KB,gcp,gcp,False,0.219,1.219
gcp,2048,100KB,aws,aws,False,1.146,1.538
gcp,2048,100KB,gcp,gcp,False,0.221,1.22
gcp,2048,100KB,aws,aws,False,1.116,1.499
gcp,2048,100KB,gcp,gcp,False,0.23,1.223
gcp,2048,100KB,aws,aws,False,1.128,1.876
gcp,2048,100KB,gcp,gcp,False,0.562,0.515
gcp,2048,100KB,aws,aws,False,1.147,1.534
gcp,2048,100KB,gcp,gcp,False,0.22,1.22
gcp,2048,100KB,aws,aws,False,1.095,1.378
gcp,2048,100KB,gcp,gcp,False,0.221,1.216
gcp,2048,100KB,aws,aws,False,1.093,1.513
gcp,2048,100KB,gcp,gcp,False,0.222,1.22
aws,512,50MB,aws,aws,False,5.083,11.62
aws,512,50MB,gcp,gcp,False,4.709,2.517
aws,512,50MB,aws,aws,False,2.063,2.252
aws,512,50MB,gcp,gcp,False,3.073,1.659
aws,512,50MB,aws,aws,False,1.342,1.747
aws,512,50MB,gcp,gcp,False,2.425,0.943
aws,512,50MB,aws,aws,False,1.317,1.7
aws,512,50MB,gcp,gcp,False,2.399,0.977
aws,512,50MB,aws,aws,False,1.758,1.484
aws,512,50MB,gcp,gcp,False,2.424,0.94
aws,512,50MB,aws,aws,False,1.631,1.303
aws,512,50MB,gcp,gcp,False,2.384,1.681
aws,512,50MB,aws,aws,False,1.178,1.415
aws,512,50MB,gcp,gcp,False,2.467,0.895
aws,512,50MB,aws,aws,False,1.05,1.565
aws,512,50MB,gcp,gcp,False,2.428,1.001
aws,512,50MB,aws,aws,False,1.089,1.45
aws,512,50MB,gcp,gcp,False,2.602,0.956
aws,512,50MB,aws,aws,False,1.111,1.413
aws,512,50MB,gcp,gcp,False,2.368,1.005
aws,512,50MB,aws,aws,False,1.371,1.519
aws,512,50MB,gcp,gcp,False,2.497,0.898
aws,512,50MB,aws,aws,False,1.479,1.205
aws,512,50MB,gcp,gcp,False,2.382,1.081
aws,512,50MB,aws,aws,False,1.412,1.529
aws,512,50MB,gcp,gcp,False,2.486,0.985
aws,512,50MB,aws,aws,False,1.525,1.562
aws,512,50MB,gcp,gcp,False,2.485,0.963
aws,512,50MB,aws,aws,False,1.5,1.129
